,time,open,high,low,close,tick_volume,spread,real_volume
150,1775777400,1.1697899999999999,1.16985,1.16953,1.16959,280,3,0
151,1775778300,1.16959,1.16996,1.16951,1.16988,334,3,0
152,1775779200,1.17009,1.17014,1.16963,1.16981,170,3,0
153,1775780100,1.16981,1.16982,1.16957,1.16966,151,7,0
154,1775781000,1.16966,1.16985,1.16959,1.16968,490,2,0
155,1775781900,1.1696900000000001,1.17012,1.16949,1.1701,349,6,0
156,1775782800,1.17016,1.17024,1.17002,1.1701,269,3,0
157,1775783700,1.1701,1.17023,1.16962,1.16962,484,0,0
158,1775784600,1.16962,1.16987,1.16926,1.16937,655,0,0
159,1775785500,1.16937,1.1694,1.16912,1.16938,479,3,0
160,1775786400,1.16939,1.16959,1.16933,1.16936,216,3,0
161,1775787300,1.16937,1.16948,1.16923,1.1694,284,3,0
162,1775788200,1.16939,1.16954,1.16924,1.16925,217,3,0
163,1775789100,1.16925,1.16933,1.16894,1.16914,255,0,0
164,1775790000,1.16914,1.16915,1.16868,1.16881,484,0,0
165,1775790900,1.16881,1.1689,1.16852,1.16864,410,2,0
166,1775791800,1.16864,1.16891,1.16861,1.16875,374,2,0
167,1775792700,1.16875,1.1688399999999999,1.16843,1.16878,760,1,0
168,1775793600,1.16878,1.16886,1.1685699999999999,1.16883,428,1,0
169,1775794500,1.16883,1.1689,1.1685699999999999,1.16882,319,2,0
170,1775795400,1.16882,1.1693500000000001,1.16876,1.16913,431,2,0
171,1775796300,1.16913,1.16946,1.16895,1.16919,547,2,0
172,1775797200,1.16923,1.16941,1.16888,1.16891,582,2,0
173,1775798100,1.16891,1.16903,1.16853,1.16864,354,2,0
174,1775799000,1.16864,1.16913,1.16863,1.16911,291,2,0
175,1775799900,1.16911,1.16928,1.16895,1.1690800000000001,329,2,0
176,1775800800,1.1690800000000001,1.16917,1.16888,1.16911,485,2,0
177,1775801700,1.16911,1.16948,1.16901,1.16943,379,0,0
178,1775802600,1.16943,1.16963,1.1692,1.16934,281,1,0
179,1775803500,1.16934,1.16967,1.16927,1.16956,327,2,0
180,1775804400,1.16956,1.16965,1.1693,1.16944,327,2,0
181,1775805300,1.16944,1.16959,1.16936,1.16943,199,2,0
182,1775806200,1.16943,1.16951,1.16915,1.16927,329,0,0
183,1775807100,1.16927,1.16938,1.16898,1.16919,245,1,0
184,1775808000,1.16919,1.16926,1.16883,1.16896,496,1,0
185,1775808900,1.16896,1.16909,1.16868,1.16877,295,1,0
186,1775809800,1.16876,1.1691799999999999,1.16873,1.16898,358,0,0
187,1775810700,1.16898,1.16909,1.1689,1.16902,346,1,0
188,1775811600,1.16902,1.1693500000000001,1.1687,1.16883,694,0,0
189,1775812500,1.16883,1.16883,1.1684,1.16842,648,0,0
190,1775813400,1.16842,1.16902,1.16824,1.16862,813,0,0
191,1775814300,1.16862,1.16896,1.1684,1.16845,663,1,0
192,1775815200,1.16841,1.16888,1.16818,1.16858,760,0,0
193,1775816100,1.16858,1.16896,1.16834,1.16868,713,0,0
194,1775817000,1.16868,1.16868,1.16808,1.16841,691,0,0
195,1775817900,1.16841,1.16858,1.16785,1.16797,572,0,0
196,1775818800,1.1679599999999999,1.16856,1.16765,1.16851,965,2,0
197,1775819700,1.16851,1.16883,1.16833,1.1685699999999999,747,0,0
198,1775820600,1.1685699999999999,1.16897,1.16856,1.16877,654,2,0
199,1775821500,1.16877,1.16879,1.16836,1.16856,602,1,0
200,1775822400,1.16856,1.16887,1.16845,1.16852,584,1,0
201,1775823300,1.16852,1.17105,1.16845,1.16971,2320,0,0
202,1775824200,1.16971,1.17024,1.16955,1.17022,1198,0,0
203,1775825100,1.17022,1.17109,1.16997,1.17099,1250,0,0
204,1775826000,1.17099,1.1712799999999999,1.17069,1.17073,975,0,0
205,1775826900,1.17073,1.17133,1.1705,1.17121,799,0,0
206,1775827800,1.17121,1.17153,1.17092,1.17136,984,0,0
207,1775828700,1.17131,1.17157,1.17114,1.17127,653,0,0
208,1775829600,1.17127,1.17187,1.17115,1.1716,800,0,0
209,1775830500,1.1716,1.17177,1.1711,1.17129,666,0,0
210,1775831400,1.17129,1.17167,1.171,1.17165,667,0,0
211,1775832300,1.17165,1.17171,1.17119,1.17139,815,1,0
212,1775833200,1.17139,1.17156,1.17097,1.17144,929,0,0
213,1775834100,1.17141,1.17148,1.17094,1.17133,1025,0,0
214,1775835000,1.17133,1.17256,1.1712799999999999,1.17166,2511,0,0
215,1775835900,1.17173,1.17212,1.17122,1.17207,1328,0,0
216,1775836800,1.17207,1.17255,1.17179,1.17232,1694,0,0
217,1775837700,1.17232,1.17346,1.17211,1.17333,1568,0,0
218,1775838600,1.17333,1.17346,1.17244,1.1728399999999999,1602,0,0
219,1775839500,1.1728399999999999,1.17314,1.17245,1.17276,1461,0,0
220,1775840400,1.17276,1.17357,1.1726,1.17337,1707,0,0
221,1775841300,1.17337,1.17381,1.17315,1.1735,1328,0,0
222,1775842200,1.1735,1.1737,1.17257,1.1728,1460,0,0
223,1775843100,1.1728,1.17298,1.17198,1.17277,2478,0,0
224,1775844000,1.17276,1.17354,1.17265,1.17348,1485,0,0
225,1775844900,1.17347,1.17394,1.17317,1.1732,1275,0,0
226,1775845800,1.1732,1.17347,1.17261,1.17272,1413,0,0
227,1775846700,1.17272,1.17277,1.1721300000000001,1.1722299999999999,1045,1,0
228,1775847600,1.1722299999999999,1.17253,1.17197,1.1724700000000001,892,0,0
229,1775848500,1.1724700000000001,1.1724700000000001,1.17203,1.17209,910,1,0
230,1775849400,1.17209,1.17211,1.17129,1.17138,1322,1,0
231,1775850300,1.17138,1.17215,1.17134,1.17201,1109,1,0
232,1775851200,1.17201,1.17244,1.17185,1.1723,755,1,0
233,1775852100,1.1723,1.17242,1.17197,1.17228,670,2,0
234,1775853000,1.17228,1.17251,1.17208,1.17243,697,2,0
235,1775853900,1.17243,1.1726,1.1721,1.17232,750,0,0
236,1775854800,1.17232,1.17239,1.17177,1.17232,878,2,0
237,1775855700,1.17232,1.17296,1.17217,1.17289,717,0,0
238,1775856600,1.17289,1.17353,1.17289,1.17322,908,0,0
239,1775857500,1.17322,1.17325,1.17285,1.17314,568,2,0
240,1775858400,1.17314,1.17325,1.17266,1.17282,689,1,0
241,1775859300,1.17282,1.17311,1.17265,1.17282,454,0,0
242,1775860200,1.17282,1.173,1.1727,1.17292,381,0,0
243,1775861100,1.17292,1.17297,1.17264,1.17273,524,2,0
244,1775862000,1.17272,1.17296,1.17262,1.17286,382,3,0
245,1775862900,1.17286,1.17294,1.17272,1.17285,417,3,0
246,1775863800,1.17285,1.17299,1.17281,1.17291,513,3,0
247,1775864700,1.17291,1.17307,1.17215,1.17259,1092,0,0
248,1776038400,1.1670099999999999,1.16721,1.16635,1.16692,322,3,0
249,1776039300,1.16689,1.16799,1.16685,1.16798,295,3,0
250,1776040200,1.16798,1.16804,1.16757,1.16776,460,3,0
251,1776041100,1.16776,1.16789,1.16706,1.16707,193,6,0
252,1776042000,1.16702,1.16782,1.16693,1.16748,1325,3,0
253,1776042900,1.16749,1.16768,1.1666,1.16678,1333,1,0
254,1776043800,1.1668,1.16717,1.16655,1.16715,1170,1,0
255,1776044700,1.16715,1.16732,1.16693,1.16721,529,1,0
256,1776045600,1.16721,1.16738,1.16692,1.16705,554,3,0
257,1776046500,1.16705,1.16706,1.16639,1.16681,562,0,0
258,1776047400,1.16681,1.16721,1.16668,1.16704,503,2,0
259,1776048300,1.16704,1.16753,1.16702,1.16747,637,2,0
260,1776049200,1.16747,1.16795,1.16708,1.16784,1058,0,0
261,1776050100,1.16784,1.16836,1.16776,1.16804,852,0,0
262,1776051000,1.16804,1.16861,1.16803,1.16846,486,0,0
263,1776051900,1.16846,1.16875,1.16834,1.16875,581,1,0
264,1776052800,1.16876,1.16895,1.16836,1.16881,833,0,0
265,1776053700,1.16882,1.16886,1.16834,1.1684,570,0,0
266,1776054600,1.1684,1.16841,1.16804,1.16818,448,0,0
267,1776055500,1.16816,1.16871,1.16807,1.16862,540,0,0
268,1776056400,1.16862,1.1688,1.16846,1.16873,460,0,0
269,1776057300,1.16864,1.16886,1.1686,1.1687400000000001,350,0,0
270,1776058200,1.1687400000000001,1.16897,1.16851,1.16861,499,0,0
271,1776059100,1.16861,1.16889,1.16846,1.16882,419,1,0
272,1776060000,1.16883,1.16892,1.1685699999999999,1.16864,377,2,0
273,1776060900,1.16864,1.16877,1.16858,1.16864,272,1,0
274,1776061800,1.16864,1.16887,1.16848,1.16883,325,1,0
275,1776062700,1.16883,1.1688399999999999,1.16865,1.1688,342,2,0
276,1776063600,1.1688,1.169,1.16865,1.16896,375,2,0
277,1776064500,1.16896,1.169,1.16876,1.16886,333,0,0
278,1776065400,1.16886,1.16896,1.16856,1.16871,431,2,0
279,1776066300,1.16871,1.16887,1.16851,1.16861,357,1,0
280,1776067200,1.16861,1.16867,1.16822,1.16845,537,2,0
281,1776068100,1.16845,1.1687,1.16839,1.16867,496,2,0
282,1776069000,1.16867,1.16886,1.16855,1.16877,377,0,0
283,1776069900,1.16876,1.1689,1.16853,1.16877,527,0,0
284,1776070800,1.16877,1.16947,1.16875,1.16889,1103,0,0
285,1776071700,1.16889,1.1692,1.16869,1.16886,720,0,0
286,1776072600,1.16886,1.16905,1.16772,1.1679,1155,0,0
287,1776073500,1.1679,1.16861,1.16766,1.16854,1126,0,0
288,1776074400,1.16855,1.1691799999999999,1.16855,1.16881,1269,0,0
289,1776075300,1.16881,1.16967,1.16871,1.16964,896,0,0
290,1776076200,1.16964,1.17001,1.16946,1.16956,1182,0,0
291,1776077100,1.16956,1.16983,1.16926,1.16968,749,0,0
292,1776078000,1.16968,1.16971,1.16898,1.16916,934,0,0
293,1776078900,1.16916,1.16939,1.16896,1.16912,728,2,0
294,1776079800,1.16915,1.1693,1.1685,1.16868,931,1,0
295,1776080700,1.16868,1.16878,1.16826,1.1686,1110,0,0
296,1776081600,1.1686,1.16899,1.16834,1.16843,940,0,0
297,1776082500,1.16843,1.16885,1.16831,1.16876,677,1,0
298,1776083400,1.16877,1.16923,1.16871,1.16881,848,0,0
299,1776084300,1.1688,1.1689,1.16851,1.16862,576,0,0
300,1776085200,1.16862,1.16878,1.16828,1.16856,820,0,0
301,1776086100,1.16856,1.1686,1.16819,1.16856,592,0,0
302,1776087000,1.16856,1.16888,1.16835,1.1688,554,0,0
303,1776087900,1.1688,1.1695,1.1688,1.1693500000000001,849,0,0
304,1776088800,1.1693500000000001,1.16996,1.1693500000000001,1.16981,1082,0,0
305,1776089700,1.16978,1.16989,1.16951,1.16974,716,1,0
306,1776090600,1.16974,1.16983,1.16896,1.16925,1034,0,0
307,1776091500,1.16925,1.16932,1.16803,1.16814,1608,0,0
308,1776092400,1.16814,1.1688,1.16801,1.16867,1531,0,0
309,1776093300,1.16868,1.16876,1.16833,1.16855,1053,0,0
310,1776094200,1.16855,1.16901,1.16841,1.16898,1039,0,0
311,1776095100,1.16898,1.1699,1.16893,1.16984,1117,0,0
312,1776096000,1.16985,1.16994,1.16953,1.16984,1245,0,0
313,1776096900,1.16984,1.17013,1.16958,1.16985,1144,0,0
314,1776097800,1.16985,1.17043,1.16967,1.17004,1213,0,0
315,1776098700,1.17004,1.17122,1.16987,1.17049,2570,0,0
316,1776099600,1.17049,1.17085,1.16994,1.17074,1746,1,0
317,1776100500,1.17074,1.17133,1.17004,1.1713,2073,0,0
318,1776101400,1.1713,1.17184,1.17103,1.17179,1649,0,0
319,1776102300,1.17179,1.17206,1.17088,1.1710099999999999,1645,0,0
320,1776103200,1.1710099999999999,1.17117,1.17039,1.17077,1784,1,0
321,1776104100,1.17082,1.1709100000000001,1.17036,1.17055,1137,2,0
322,1776105000,1.17052,1.17124,1.17014,1.17094,1556,0,0
323,1776105900,1.17089,1.17119,1.17076,1.17095,819,0,0
324,1776106800,1.17095,1.17163,1.17064,1.17103,1361,0,0
325,1776107700,1.17103,1.17143,1.17081,1.17132,1438,0,0
326,1776108600,1.17132,1.17263,1.17121,1.1726,2324,0,0
327,1776109500,1.1726,1.17315,1.17235,1.1724999999999999,1648,0,0
328,1776110400,1.1724999999999999,1.1732,1.17244,1.17318,1149,0,0
329,1776111300,1.17319,1.17377,1.17314,1.1737,1061,0,0
330,1776112200,1.1737,1.17377,1.17334,1.17352,861,0,0
331,1776113100,1.17352,1.17357,1.17319,1.17334,674,0,0
332,1776114000,1.17334,1.17384,1.17334,1.17368,845,2,0
333,1776114900,1.1736900000000001,1.17378,1.17346,1.1737,788,1,0
334,1776115800,1.1737,1.17505,1.17365,1.175,1403,0,0
335,1776116700,1.175,1.17654,1.17488,1.17643,1448,0,0
336,1776117600,1.17643,1.17649,1.17536,1.17571,1331,1,0
337,1776118500,1.17571,1.17612,1.17559,1.17605,555,0,0
338,1776119400,1.17605,1.17615,1.17572,1.17596,880,2,0
339,1776120300,1.17595,1.17625,1.17569,1.17601,818,0,0
340,1776121200,1.176,1.17629,1.17598,1.17611,518,2,0
341,1776122100,1.17611,1.17625,1.17571,1.17593,383,3,0
342,1776123000,1.17594,1.17603,1.17583,1.17594,237,3,0
343,1776123900,1.17594,1.17596,1.17564,1.17585,564,3,0
344,1776124800,1.17572,1.17572,1.17531,1.17545,140,10,0
345,1776125700,1.17545,1.1758899999999999,1.17536,1.17567,140,3,0
346,1776126600,1.17591,1.17591,1.17553,1.17566,175,6,0
347,1776127500,1.17554,1.1757900000000001,1.17534,1.17565,488,3,0
348,1776128400,1.17565,1.17649,1.1756,1.17616,502,1,0
349,1776129300,1.17616,1.17617,1.17585,1.17603,232,3,0
350,1776130200,1.17603,1.1761300000000001,1.17585,1.17601,225,3,0
351,1776131100,1.17602,1.17616,1.17584,1.17614,276,3,0
352,1776132000,1.17614,1.17646,1.17597,1.1763,223,2,0
353,1776132900,1.1763,1.17655,1.17622,1.17647,261,1,0
354,1776133800,1.17647,1.17656,1.17642,1.17646,246,3,0
355,1776134700,1.17646,1.17667,1.17634,1.17664,316,0,0
356,1776135600,1.17667,1.1767,1.17605,1.17636,754,1,0
357,1776136500,1.17636,1.17679,1.17636,1.17651,565,0,0
358,1776137400,1.17652,1.17671,1.17627,1.17645,401,0,0
359,1776138300,1.17648,1.17664,1.17626,1.17663,492,2,0
360,1776139200,1.17663,1.17678,1.17634,1.17654,423,0,0
361,1776140100,1.17654,1.17655,1.17615,1.17644,450,2,0
362,1776141000,1.17644,1.17655,1.17619,1.17638,444,2,0
363,1776141900,1.17638,1.17638,1.1759,1.17599,426,2,0
364,1776142800,1.17599,1.17622,1.17582,1.17594,438,1,0
365,1776143700,1.17595,1.17598,1.17569,1.17581,345,2,0
366,1776144600,1.17581,1.17603,1.17559,1.17597,299,2,0
367,1776145500,1.17597,1.17608,1.17577,1.17607,291,2,0
368,1776146400,1.17607,1.17611,1.17578,1.1759,304,2,0
369,1776147300,1.1759,1.17615,1.1758899999999999,1.176,258,1,0
370,1776148200,1.176,1.17653,1.176,1.17636,313,2,0
371,1776149100,1.17636,1.17681,1.17636,1.17668,280,0,0
372,1776150000,1.17668,1.1767,1.17646,1.17649,406,2,0
373,1776150900,1.17649,1.17691,1.17642,1.17678,227,2,0
374,1776151800,1.17678,1.17682,1.17661,1.17672,201,2,0
375,1776152700,1.17672,1.17698,1.17658,1.17663,325,2,0
376,1776153600,1.17663,1.17696,1.17636,1.17652,623,1,0
377,1776154500,1.17652,1.17658,1.17599,1.1761300000000001,401,0,0
378,1776155400,1.1761300000000001,1.17657,1.17594,1.17657,458,0,0
379,1776156300,1.17657,1.17662,1.17619,1.17641,527,2,0
380,1776157200,1.17641,1.17709,1.17605,1.17611,865,0,0
381,1776158100,1.17611,1.17638,1.1757900000000001,1.17626,787,0,0
382,1776159000,1.17626,1.17676,1.17618,1.17675,797,0,0
383,1776159900,1.17675,1.17782,1.1767,1.1778,1248,0,0
384,1776160800,1.1778,1.17966,1.17774,1.17856,2421,0,0
385,1776161700,1.17856,1.1786699999999999,1.17791,1.17831,1210,0,0
386,1776162600,1.17831,1.17922,1.17814,1.17876,1072,0,0
387,1776163500,1.17876,1.17913,1.17791,1.17799,1116,0,0
388,1776164400,1.1779600000000001,1.17813,1.17753,1.17769,1267,0,0
389,1776165300,1.1777,1.1779600000000001,1.17749,1.17791,767,1,0
390,1776166200,1.17791,1.17843,1.17765,1.17837,921,0,0
391,1776167100,1.17837,1.17838,1.17797,1.1782,670,0,0
392,1776168000,1.1782,1.17905,1.1782,1.17878,1055,1,0
393,1776168900,1.17878,1.1789,1.17843,1.17843,615,1,0
394,1776169800,1.17844,1.17924,1.17815,1.17897,680,0,0
395,1776170700,1.17897,1.17897,1.17853,1.17886,628,1,0
396,1776171600,1.17886,1.17987,1.1787,1.1798,906,0,0
397,1776172500,1.1798,1.17981,1.17916,1.17926,798,0,0
398,1776173400,1.17926,1.17962,1.17907,1.17935,940,0,0
399,1776174300,1.17935,1.17981,1.1793,1.17965,587,0,0
400,1776175200,1.17965,1.18004,1.17946,1.17995,866,0,0
401,1776176100,1.17995,1.18018,1.1798,1.1801300000000001,826,0,0
402,1776177000,1.1801300000000001,1.18019,1.17948,1.1798899999999999,878,0,0
403,1776177900,1.1798899999999999,1.18061,1.17953,1.17994,1378,0,0
404,1776178800,1.17994,1.18004,1.17919,1.17964,1596,0,0
405,1776179700,1.17964,1.18028,1.17934,1.18002,1282,0,0
406,1776180600,1.18002,1.18056,1.17944,1.17962,1635,0,0
407,1776181500,1.17963,1.18047,1.17957,1.18045,1344,0,0
408,1776182400,1.18045,1.18076,1.18012,1.18053,1336,0,0
409,1776183300,1.18053,1.18053,1.1795200000000001,1.17961,1280,0,0
410,1776184200,1.17961,1.18051,1.17929,1.18034,1837,0,0
411,1776185100,1.18034,1.18036,1.17967,1.1798899999999999,1393,0,0
412,1776186000,1.17991,1.18025,1.17933,1.18009,1946,0,0
413,1776186900,1.18009,1.18067,1.17999,1.18028,1622,0,0
414,1776187800,1.18027,1.18082,1.18004,1.18066,1355,0,0
415,1776188700,1.18066,1.1811,1.18017,1.18087,1507,0,0
416,1776189600,1.18087,1.18087,1.1798899999999999,1.17992,1683,0,0
417,1776190500,1.1799,1.18017,1.17932,1.17974,1715,0,0
418,1776191400,1.17976,1.18027,1.1791800000000001,1.17922,1411,0,0
419,1776192300,1.17923,1.1792799999999999,1.17866,1.17903,1323,0,0
420,1776193200,1.17903,1.17923,1.17872,1.17921,786,1,0
421,1776194100,1.17921,1.17958,1.17912,1.17953,741,0,0
422,1776195000,1.17953,1.1797,1.17921,1.17954,719,0,0
423,1776195900,1.1795499999999999,1.1795499999999999,1.17919,1.1794,593,1,0
424,1776196800,1.1794,1.1795499999999999,1.17906,1.17948,645,2,0
425,1776197700,1.17949,1.17994,1.17942,1.17973,668,1,0
426,1776198600,1.17973,1.17993,1.17946,1.17987,697,1,0
427,1776199500,1.17987,1.17991,1.17944,1.17956,463,2,0
428,1776200400,1.17956,1.17968,1.17935,1.17959,505,2,0
429,1776201300,1.17959,1.17959,1.17919,1.1792799999999999,575,1,0
430,1776202200,1.17927,1.17947,1.17911,1.17922,898,0,0
431,1776203100,1.17922,1.17946,1.17896,1.1792799999999999,487,1,0
432,1776204000,1.1792799999999999,1.17953,1.17911,1.17929,498,0,0
433,1776204900,1.17929,1.1794,1.1791,1.17927,259,2,0
434,1776205800,1.17927,1.17937,1.179,1.1791800000000001,357,2,0
435,1776206700,1.1791800000000001,1.17932,1.17896,1.1791800000000001,643,1,0
436,1776207600,1.17917,1.17948,1.17907,1.17944,344,3,0
437,1776208500,1.17944,1.17951,1.17924,1.17951,209,3,0
438,1776209400,1.1795200000000001,1.1795200000000001,1.17936,1.17937,245,3,0
439,1776210300,1.17937,1.17959,1.17932,1.17949,358,3,0
440,1776211200,1.17946,1.17962,1.17923,1.17937,138,10,0
441,1776212100,1.17937,1.17948,1.17883,1.17895,104,4,0
442,1776213000,1.17895,1.1791,1.1789100000000001,1.17902,109,13,0
443,1776213900,1.17902,1.17919,1.17902,1.1791,127,9,0
444,1776214800,1.1791,1.17951,1.1791,1.17951,403,2,0
445,1776215700,1.17951,1.17993,1.17945,1.17956,304,2,0
446,1776216600,1.17956,1.17956,1.17932,1.17944,240,1,0
447,1776217500,1.17944,1.1795200000000001,1.17931,1.1795,249,3,0
448,1776218400,1.1795,1.17958,1.17938,1.17945,183,3,0
449,1776219300,1.17945,1.17974,1.1794,1.17972,122,2,0
450,1776220200,1.17972,1.1801599999999999,1.17961,1.17997,618,0,0
451,1776221100,1.17997,1.18017,1.17974,1.17982,392,0,0
452,1776222000,1.17983,1.17986,1.17916,1.17922,841,0,0
453,1776222900,1.17922,1.17951,1.17917,1.17943,408,1,0
454,1776223800,1.17943,1.1795200000000001,1.17886,1.17907,447,2,0
455,1776224700,1.17907,1.17947,1.1789100000000001,1.17937,607,1,0
456,1776225600,1.17937,1.17968,1.17898,1.17945,776,0,0
457,1776226500,1.17946,1.1795,1.17911,1.17929,504,1,0
458,1776227400,1.17929,1.17934,1.17895,1.17902,377,1,0
459,1776228300,1.17902,1.17927,1.17893,1.17907,568,1,0
460,1776229200,1.17907,1.17908,1.17853,1.17863,448,1,0
461,1776230100,1.17863,1.1787,1.17812,1.17824,501,0,0
462,1776231000,1.17824,1.17837,1.17782,1.17836,592,1,0
463,1776231900,1.17836,1.17842,1.17816,1.1783299999999999,456,2,0
464,1776232800,1.1783299999999999,1.17838,1.17792,1.17834,533,2,0
465,1776233700,1.17834,1.17875,1.1783,1.17875,333,0,0
466,1776234600,1.17874,1.1788,1.1785,1.17869,289,1,0
467,1776235500,1.17868,1.17892,1.1786,1.1786699999999999,365,2,0
468,1776236400,1.1786699999999999,1.17893,1.17856,1.17881,385,2,0
469,1776237300,1.17881,1.17885,1.1786,1.17879,265,0,0
470,1776238200,1.1788,1.17895,1.1785700000000001,1.1788,206,0,0
471,1776239100,1.17879,1.1789,1.17866,1.17885,210,2,0
472,1776240000,1.17885,1.17935,1.17881,1.17929,855,0,0
473,1776240900,1.17929,1.17983,1.1791,1.17925,644,1,0
474,1776241800,1.17925,1.17926,1.1789,1.17914,555,2,0
475,1776242700,1.17914,1.17933,1.17892,1.17919,534,2,0
476,1776243600,1.17919,1.17992,1.17914,1.17933,777,0,0
477,1776244500,1.17933,1.17936,1.17881,1.17914,813,2,0
478,1776245400,1.17914,1.17922,1.17849,1.17863,812,0,0
479,1776246300,1.17863,1.17872,1.17832,1.17841,782,1,0
480,1776247200,1.1784,1.17882,1.17836,1.1786,1503,0,0
481,1776248100,1.1786,1.17877,1.17823,1.17875,912,1,0
482,1776249000,1.17875,1.17904,1.17853,1.17889,754,0,0
483,1776249900,1.17889,1.17897,1.17835,1.17856,886,0,0
484,1776250800,1.17856,1.17905,1.17845,1.179,886,2,0
485,1776251700,1.17899,1.17953,1.17886,1.17919,832,0,0
486,1776252600,1.1791800000000001,1.1791800000000001,1.17866,1.1789399999999999,773,1,0
487,1776253500,1.1789399999999999,1.17904,1.1785,1.17893,741,0,0
488,1776254400,1.17893,1.17913,1.17742,1.17816,2127,0,0
489,1776255300,1.17816,1.17866,1.17814,1.17844,1003,0,0
490,1776256200,1.17844,1.17849,1.17785,1.17819,836,0,0
491,1776257100,1.17819,1.17835,1.1777199999999999,1.17814,863,0,0
492,1776258000,1.17815,1.17865,1.17785,1.17849,837,1,0
493,1776258900,1.17849,1.17849,1.17726,1.17755,1622,0,0
494,1776259800,1.17755,1.17811,1.17715,1.17789,1323,0,0
495,1776260700,1.1779,1.17835,1.17763,1.17768,1178,0,0
496,1776261600,1.17768,1.17794,1.17741,1.17775,931,0,0
497,1776262500,1.17775,1.17793,1.17744,1.17765,805,0,0
498,1776263400,1.17765,1.17799,1.1775,1.17771,847,0,0
499,1776264300,1.17771,1.17844,1.17729,1.17829,1513,0,0
500,1776265200,1.17828,1.17844,1.17765,1.17783,1245,0,0
501,1776266100,1.17783,1.17845,1.17768,1.1784,1062,0,0
502,1776267000,1.1784,1.17881,1.17791,1.17808,903,0,0
503,1776267900,1.17808,1.17927,1.17782,1.17874,1287,0,0
504,1776268800,1.17879,1.17909,1.17846,1.17875,1216,0,0
505,1776269700,1.17875,1.17967,1.17861,1.17961,1034,0,0
506,1776270600,1.17961,1.17974,1.1784,1.17848,1631,0,0
507,1776271500,1.17847,1.1789,1.17835,1.17879,1409,0,0
508,1776272400,1.1788,1.17923,1.17843,1.17912,1284,0,0
509,1776273300,1.17912,1.17993,1.17904,1.1799,1369,0,0
510,1776274200,1.17991,1.18001,1.17911,1.17959,1508,0,0
511,1776275100,1.17959,1.17987,1.17929,1.17965,1519,0,0
512,1776276000,1.17965,1.18025,1.17939,1.18014,1638,0,0
513,1776276900,1.1801300000000001,1.18079,1.17985,1.1804000000000001,1492,0,0
514,1776277800,1.1804000000000001,1.1804000000000001,1.17969,1.18004,1439,0,0
515,1776278700,1.18004,1.18026,1.1797900000000001,1.1798,943,1,0
516,1776279600,1.1797900000000001,1.1802,1.17966,1.18019,905,1,0
517,1776280500,1.18019,1.18025,1.17984,1.18002,968,0,0
518,1776281400,1.18002,1.18024,1.17962,1.1801,857,0,0
519,1776282300,1.18011,1.18021,1.17987,1.18008,890,0,0
520,1776283200,1.18005,1.18019,1.1798899999999999,1.18,593,0,0
521,1776284100,1.18,1.18014,1.17978,1.1799,572,1,0
522,1776285000,1.1799,1.17994,1.17933,1.17949,859,0,0
523,1776285900,1.17949,1.17954,1.17919,1.17948,590,2,0
524,1776286800,1.17948,1.1801300000000001,1.17931,1.18002,1526,1,0
525,1776287700,1.18002,1.18018,1.1798899999999999,1.17994,779,0,0
526,1776288600,1.17994,1.17999,1.1796,1.17974,581,0,0
527,1776289500,1.17974,1.1801599999999999,1.1796,1.18003,678,0,0
528,1776290400,1.18003,1.18047,1.17986,1.17995,681,0,0
529,1776291300,1.17995,1.1801300000000001,1.17982,1.18009,414,2,0
530,1776292200,1.18009,1.18032,1.18004,1.18015,452,1,0
531,1776293100,1.18015,1.18027,1.17991,1.17997,472,1,0
532,1776294000,1.17996,1.17999,1.17947,1.17984,411,3,0
533,1776294900,1.17984,1.17984,1.17958,1.17976,368,3,0
534,1776295800,1.17976,1.17978,1.17951,1.17973,272,3,0
535,1776296700,1.17973,1.18007,1.1797,1.17986,261,2,0
536,1776297600,1.17986,1.18004,1.17963,1.17968,122,3,0
537,1776298500,1.17968,1.17992,1.17967,1.17981,129,13,0
538,1776299400,1.17981,1.18024,1.17972,1.18011,152,3,0
539,1776300300,1.18011,1.18015,1.17973,1.17976,84,3,0
540,1776301200,1.17976,1.18031,1.17975,1.18021,298,2,0
541,1776302100,1.18021,1.18021,1.17996,1.18011,210,2,0
542,1776303000,1.18011,1.18018,1.18002,1.1801300000000001,198,3,0
543,1776303900,1.1801300000000001,1.18029,1.18009,1.1802,225,3,0
544,1776304800,1.1802,1.18045,1.18012,1.18038,314,3,0
545,1776305700,1.18038,1.18046,1.18028,1.18036,120,2,0
546,1776306600,1.18036,1.18068,1.18029,1.18059,209,3,0
547,1776307500,1.18059,1.1807699999999999,1.18054,1.18057,292,2,0
548,1776308400,1.18066,1.18084,1.18025,1.18036,470,1,0
549,1776309300,1.18036,1.18065,1.1803,1.18048,385,2,0
550,1776310200,1.18048,1.18055,1.18031,1.18038,289,2,0
551,1776311100,1.18038,1.1807400000000001,1.18025,1.18073,393,1,0
552,1776312000,1.18073,1.18093,1.18058,1.18071,480,0,0
553,1776312900,1.18071,1.18071,1.18036,1.1804000000000001,401,1,0
554,1776313800,1.1804000000000001,1.18059,1.17963,1.18007,538,1,0
555,1776314700,1.18007,1.18037,1.18003,1.18024,604,2,0
556,1776315600,1.18024,1.18058,1.18011,1.18023,546,1,0
557,1776316500,1.18023,1.18044,1.1802,1.18038,536,0,0
